time(s),iter,infeas,ot_objective,primal,dual,solver,problemclass,Algorithm,problem_1,problem_2,p
140.3589,54801,0.00413434592358836,1471.23482292959,,23510.5646315502,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1001.csv,data64_1002.csv,inf
140.8711,55001,0.0040899352281661,1471.78349000341,,23510.848466203,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1001.csv,data64_1002.csv,inf
141.3832,55201,0.0040469376573443,1472.3308095396,,23511.1257184326,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1001.csv,data64_1002.csv,inf
141.8953,55401,0.00400551236209231,1472.87714843268,,23511.3964568577,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1001.csv,data64_1002.csv,inf
142.4074,55601,0.00396540050381651,1473.42650603146,,23511.6606780985,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1001.csv,data64_1002.csv,inf
142.9196,55801,0.00392648754400405,1473.98418864949,,23511.9183444502,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1001.csv,data64_1002.csv,inf
143.4317,56001,0.00388805859362649,1474.55213479409,,23512.1694739874,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1001.csv,data64_1002.csv,inf
143.9438,56201,0.00384742514867299,1475.1282066564,,23512.4141605639,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1001.csv,data64_1002.csv,inf
144.4559,56401,0.0038046266870314,1475.71050394255,,23512.6524898103,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1001.csv,data64_1002.csv,inf
144.9681,56601,0.00375821951815076,1476.29972105897,,23512.8844599336,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1001.csv,data64_1002.csv,inf
145.4802,56801,0.0037077382913701,1476.89655262757,,23513.1100103572,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1001.csv,data64_1002.csv,inf
